Price,Close,High,Low,Open,Volume
2024-04-19,164.0094757080078,165.40106519259456,163.0950004513954,165.21221853676252,67772100
2024-04-22,164.84442138671875,166.25589498596477,163.7808527253039,164.52635030592455,48116400
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800
2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300
2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800
2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900
2024-05-03,182.27914428710938,185.87740797297917,181.56346535319665,185.52950301417593,163224100
2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800
2024-05-08,181.64300537109375,181.97102617972277,180.36074083125402,181.75234564063675,45057100
2024-05-09,183.46200561523438,183.55146169147778,181.01676669426374,181.46406224266897,48983000
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500
2024-05-13,185.4128875732422,186.22907786103977,183.76061103045285,184.57680131825043,72044800
2024-05-14,186.55752563476562,187.42348620330452,185.42283282321628,186.63715506565202,52393600
2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200
2024-05-17,188.98617553710938,189.9218023921439,188.29938496531759,188.62785068172937,41282900
2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400
2024-05-22,190.01138305664062,191.92245910983817,189.38432593982932,191.37501623979523,34648500
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600
2024-05-28,189.10562133789062,192.10160462638697,188.21976480489596,190.61853495727325,52280100
2024-05-29,189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300
2024-06-03,193.12680053710938,194.0823384761381,191.62383496596826,192.0020557606219,50080500
2024-06-04,193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800
2024-06-06,193.57469177246094,195.58529292944826,193.26613725182494,194.77906590771954,41181800
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900
2024-06-10,192.2210235595703,196.3815736009198,191.25553768440525,195.98342648408087,97262100
2024-06-11,206.1857147216797,206.19567789204126,192.7286609927464,192.74855695795014,172373300
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700
2024-06-17,215.66140747070312,217.93079294137289,211.72979760979996,212.37676580912532,93728300
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300
2024-06-20,208.70394897460938,213.24273529474334,207.87782592387282,212.93416556238657,86172500
2024-06-21,206.524169921875,210.9036824915187,206.14593390610847,209.41066477171813,246421400
2024-06-24,207.17111206054688,211.70988292620214,205.62832424046638,206.75306897426384,80727000
2024-06-25,208.0968017578125,210.3960464470149,207.6389363414956,208.1764159984445,56713900
2024-06-26,212.25733947753906,213.8598456726642,209.65948819693895,210.51548557795786,66213200
2024-06-27,213.1033935546875,214.73575892320002,211.36153961685812,213.69064352295018,49772700
2024-06-28,209.6395721435547,215.0642148828325,209.3210696212814,214.76560832661605,82542700
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900
2024-07-02,219.24464416503906,219.35413272093265,214.09871241355896,215.14381249791867,58046200
2024-07-03,220.51870727539062,220.51870727539062,218.01043340115498,218.97591935149836,37369800
2024-07-05,225.28639221191406,225.3958807735831,220.618221554563,220.618221554563,60412400
2024-07-08,226.759521484375,226.78938062149984,222.21078721739227,226.03290864697604,59085900
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100
2024-07-10,231.89549255371094,231.9950331368443,228.1828596567971,228.23262994836378,62627700
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600
2024-07-12,229.46685791015625,231.55708874298097,227.6155153743793,227.8544036714271,53046500
2024-07-15,233.3088836669922,236.12571210202407,232.00498402552307,235.37920328245679,62631300
2024-07-16,233.72694396972656,235.17019132901206,231.2485291999769,233.90609879782943,43234300
2024-07-17,227.81459045410156,230.38258262455565,225.58501197125685,228.38192926123955,57345900
2024-07-18,223.13645935058594,229.3673294560276,221.23536173419896,229.20807059344992,66034600
2024-07-19,223.26583862304688,225.74425318618754,222.24063446922685,223.773474302542,49151500
2024-07-22,222.91749572753906,226.7197061195605,222.0515351611177,225.95328613844396,48201800
2024-07-23,223.96258544921875,225.88360930378687,221.64342964759248,223.32556522126958,39960300
2024-07-24,217.522705078125,223.75357494115906,216.1192800710717,222.9572958470105,61777600
2024-07-25,216.4776153564453,219.8219755631398,213.62096453779796,217.91089956980477,51391200
2024-07-26,216.94541931152344,218.46829606182757,215.0044842643322,217.6819649471348,41601300
2024-07-29,217.22412109375,218.27918447457574,214.74570631572197,215.95008057489312,36311800
2024-07-30,217.78152465820312,219.30440154226625,215.11399172426283,218.16970866418467,41643800
2024-07-31,221.0462188720703,222.77812463535082,219.60297166321624,220.40919868116703,50036300
2024-08-01,217.3435516357422,223.43505864730554,216.0097928775357,223.3255700813178,62501000
2024-08-02,218.83657836914062,224.54986481713928,216.69659243938975,218.12987665236415,105568600
2024-08-05,208.29588317871094,212.5061888982195,195.08764882459494,198.1632616839607,119548600
2024-08-06,206.2653350830078,209.01249693638886,200.13402157476042,204.34432656983304,69660500
2024-08-07,208.8433074951172,212.64551772150753,205.42926604632788,205.93688655864335,63516400
2024-08-08,212.3170623779297,213.2029189157903,207.85792055043288,212.1179963940502,47161100
2024-08-09,215.23342895507812,215.77090862412464,210.98330114399806,211.11270086651854,42201600
2024-08-12,216.76803588867188,218.7410960979999,214.8448035806853,215.31315848368175,38028100
2024-08-13,220.49493408203125,221.11275746457662,218.2428407360094,218.2428407360094,44155300
2024-08-14,220.943359375,222.24876826808693,218.93043078284688,219.7973936824548,41960600
2024-08-15,223.93284606933594,224.56064415441705,221.97970491871703,223.81327127421198,46414000
2024-08-16,225.25819396972656,226.03546056539557,222.86659157853387,223.1356500786779,44340200
2024-08-19,225.09873962402344,225.19839542072495,222.2587166767679,224.92933693390268,40687800
2024-08-20,225.71656799316406,226.3742597731608,224.66028342820331,224.9791698204466,30299000
2024-08-21,225.60696411132812,227.18143154067607,224.26170199000447,225.7265541171402,34765500
2024-08-22,223.74351501464844,227.5401669123529,223.11571691317775,226.9920904114928,43695300
2024-08-23,226.04542541503906,227.42059644239848,223.5442228703079,224.86956599566977,38677300
2024-08-26,226.3842315673828,226.48388737170686,223.1057623977585,225.9657045588355,30602200
2024-08-27,227.23126220703125,228.0483972344343,224.10226151212836,225.208374045966,35934600
2024-08-28,225.6966552734375,229.05484595642545,224.88947977262964,227.12163896438045,38052200
2024-08-29,228.98507690429688,232.10411789712717,228.07827604001008,229.294003797999,51906300
2024-08-30,228.19784545898438,229.5929353752877,226.68316554604098,229.38367949051207,52990800
2024-09-03,221.9896697998047,228.19784265919515,220.39526831044307,227.7494219919808,50190600
2024-09-04,220.07640075683594,221.00313580397116,216.71819503548093,220.88356101217042,43840200
2024-09-05,221.60104370117188,224.6901757794695,220.744055533832,220.85367082984084,36615400
2024-09-06,220.0465087890625,224.4510243839852,219.00018373655976,223.16553454066073,48423000
2024-09-09,220.13619995117188,220.49493955114087,215.95091475509392,220.04651885251477,67180000
2024-09-10,219.3389892578125,220.70418549359823,215.97082401031443,218.15315521125123,51591000
2024-09-11,221.88006591796875,222.3085524071335,217.126770108234,220.6842723421212,44587100
2024-09-12,221.9896697998047,222.7669363444001,219.05000630879996,221.72061131734026,37498200
2024-09-13,221.7206268310547,223.25522582753553,221.13269713278441,222.7968456308755,36766600
2024-09-16,215.56228637695312,216.45912779468063,213.1706839207783,215.7815017768951,59357400
2024-09-17,216.03060913085938,216.1402244248995,213.74863736172932,214.99425879157621,45519300
2024-09-18,219.91697692871094,221.92990559819444,216.77800151948543,216.7879762232403,59894900
2024-09-19,228.0683135986328,229.01499812075548,223.84317512238368,224.20191472936153,66781300
2024-09-20,227.40065002441406,232.27352055331795,226.82267984404155,229.1644542640561,318679900
2024-09-23,225.67672729492188,228.64628476177805,225.01903547850176,226.54367501316779,54146000
2024-09-24,226.57354736328125,228.54662262661762,224.93929267987525,227.8490624720206,43556100
2024-09-25,225.57705688476562,226.49383244586693,223.2352976856936,224.1420985437932,42308700
2024-09-26,226.72303771972656,227.69960067739044,224.62042810744603,226.50380712846774,36636700
2024-09-27,226.99208068847656,228.71603171782343,226.50380681299467,227.6597471643239,34026000
2024-09-30,232.18385314941406,232.18385314941406,228.84558136748996,229.23421467656505,54541900
2024-10-01,225.41763305664062,228.84557057238277,222.9562838134916,228.71603627902877,63285000
2024-10-02,225.98562622070312,226.57355589970402,222.2388023482828,225.09874435066007,32880600
2024-10-03,224.8795166015625,226.01552277761738,222.53775735368686,224.35137431302277,34044200
2024-10-04,226.00555419921875,227.20134772512517,223.3449086623416,227.10169192907478,37245100
2024-10-07,220.91346740722656,224.8994562199718,220.55472780586587,223.7136221153256,39505400
2024-10-08,224.97918701171875,225.18844291794565,222.46800969960725,223.51433484676548,31855700
2024-10-09,228.73594665527344,228.94521774486736,224.04245364435144,224.44104641791938,33591100
2024-10-10,228.23770141601562,228.6960967971132,226.3742566041183,226.98212047614993,28183500
2024-10-11,226.75294494628906,228.60643037956845,226.54367384020586,228.4968150773993,31759200
2024-10-14,230.48980712890625,230.91829362955485,227.79926770980506,227.89890830734765,39882100
2024-10-15,233.03086853027344,236.65811760908664,231.5560417756155,232.79170373632726,64751400
2024-10-16,230.96810913085938,231.3069145139278,229.0349022193022,230.78874694170784,34082200
2024-10-17,231.33682250976562,233.0308799404877,229.71254238803704,232.6123377292532,32993800
2024-10-18,234.1768341064453,235.35269346424636,233.19029643777657,235.35269346424636,46431500
2024-10-21,235.65164184570312,236.0203561309456,233.6287538470191,233.6287538470191,36254500
2024-10-22,235.03382873535156,235.3925683333293,231.7852533575211,233.07072804715946,38846600
2024-10-23,229.95169067382812,234.31635331873264,226.96219904424217,233.26006870913344,52287000
2024-10-24,229.76235961914062,230.0114839114603,227.60992208421712,229.17441473320775,31109500
2024-10-25,230.59942626953125,232.4030838122294,228.7658750265385,228.93527772998817,38802300
2024-10-28,232.5824432373047,233.9077863541258,231.73542973016842,232.50273684103132,36087100
2024-10-29,232.85150146484375,233.50919327337175,231.50623935322642,232.28350596136286,35417200
2024-10-30,229.29400634765625,232.65219696606212,228.74592985962587,231.79520878623467,47070900
2024-10-31,225.11868286132812,229.02495000446748,224.5805658660821,228.53666090957242,64370100
2024-11-01,222.12918090820312,224.56063636026596,219.4984290694042,220.1959740256502,65276700
2024-11-04,221.23233032226562,222.0095968952219,218.94039900502227,220.21591416091667,44944500
2024-11-05,222.66729736328125,223.1655459656629,220.36539125313263,221.02308305755813,28111300
2024-11-06,221.93984985351562,225.27812143912794,220.41521040716108,221.83023455712816,54561100
2024-11-07,226.6831817626953,227.081789771112,223.7833864288354,223.8431738287627,42137700
2024-11-08,226.41383361816406,228.10973956989392,225.8651541338214,226.6233197345054,38328800
2024-11-11,223.69039916992188,225.15686291743452,220.96697301971395,224.4585504714927,42005600
2024-11-12,223.69039916992188,225.04712701721013,222.82249764582772,224.00963641496367,40398300
2024-11-13,224.5782470703125,226.10456392944064,222.2239257676591,223.4709176605461,48566200
2024-11-14,227.67079162597656,228.31922131738446,224.45853931227538,224.47849544461576,44923900
2024-11-15,224.4585418701172,226.3739196007606,223.73030286311794,225.8551667084814,47923700
2024-11-18,227.4712677001953,229.18712968944305,224.62812021676072,224.70792952115227,44686000
2024-11-19,227.73065185546875,229.60613257977118,226.11455519341968,226.43377721041003,36211800
2024-11-20,228.44891357421875,229.37666823104936,225.34639715216647,227.51117324017346,35169600
2024-11-21,227.97007751464844,229.60613029336434,225.16684213362325,228.3292117939797,42108300
2024-11-22,229.3168182373047,230.16477882059493,227.51117639639193,227.51117639639193,38168300
2024-11-25,232.30960083007812,232.68869124314412,229.1871434272115,230.9030055193102,90152800
2024-11-26,234.49432373046875,235.00310615337486,232.76849125195545,232.76849125195545,45986200
2024-11-27,234.36463928222656,235.12282010257627,233.24733940643014,233.9057547855541,33498400
2024-11-29,236.7588653564453,237.2377059705746,233.40695061340287,234.24492549364632,28481400
2024-12-02,239.013427734375,240.21053691361496,236.58928278806928,236.69901868412032,48137100
2024-12-03,242.06607055664062,242.1758064568113,238.32509471728144,239.232908507596,38861000
2024-12-04,242.42520141601562,243.5225604021956,240.66944226019712,242.28553892887177,44383900
2024-12-05,242.4551239013672,243.95151419061432,241.54732536132988,243.40284992887905,40033900
2024-12-06,242.25559997558594,244.04130085085734,241.49743440151175,242.32543882662802,36870600
2024-12-09,246.1562042236328,246.64503053466012,241.16823655952678,241.24804586880077,44649200
2024-12-10,247.1737518310547,247.612695417372,244.7495916510093,246.2958646584201,36914800
2024-12-11,245.89683532714844,250.19646101706442,245.66737785476369,247.3632990378159,45205800
2024-12-12,247.36329650878906,248.1414182384854,245.08876927344312,246.2958641332418,32777500
2024-12-13,247.5328826904297,248.69007959411312,245.647431564018,247.223631137632,33155300
2024-12-16,250.43588256835938,250.77507595019196,247.05404098232512,247.3932343641577,51694800
2024-12-17,252.8699951171875,253.21915892963332,249.1789022262073,249.47818331943677,51356400
2024-12-18,247.4530792236328,253.66808268004456,247.14382766353577,251.55318925842403,56774100
2024-12-19,249.1888885498047,251.3935770141874,246.49538898335234,246.90440599607692,60882300
2024-12-20,253.87759399414062,254.3863612366688,245.09876750312787,247.44310326755718,147495300
